ECT2	1894	5.54062e-32
PACSIN1	29993	6.07054e-32
IPO9	55705	6.11154e-32
CCNE1	898	6.19233e-32
DLGAP5	9787	8.42693e-32
SAT2	112483	8.56613e-32
PELI2	57161	8.62293e-32
TMEM255A	55026	8.70472e-32
GALE	2582	8.91206e-32
MT1M	4499	9.02733e-32
CRACD	57482	9.14773e-32
ARHGAP20	57569	1.04522e-31
CERS2	29956	1.05582e-31
SOCS7	30837	1.28403e-31
TTK	7272	1.42599e-31
ABCA8	10351	1.48057e-31
KIF4B	285643	1.57442e-31
FAM189B	10712	1.60416e-31
COMMD5	28991	1.64056e-31
TRAPPC9	83696	1.65493e-31
PCLAF	9768	1.77103e-31
PAK3	5063	1.78377e-31
ZBTB16	7704	1.89942e-31
GFER	2671	1.96627e-31
KIF14	9928	2.06737e-31
MZT2A	653784	2.21055e-31
ARAP3	64411	2.35003e-31
UNC5B	219699	2.52486e-31
ZNF587	84914	2.70825e-31
LRFN2	57497	2.90694e-31
DONSON	29980	2.99123e-31
CHEK1	1111	3.11008e-31
H2BC21	8349	3.20847e-31
STIL	6491	3.31147e-31
MRPS34	65993	3.41708e-31
MRPS12	6183	3.41708e-31
FAM107A	11170	3.58912e-31
SGO1	151648	3.60576e-31
USP44	84101	3.79075e-31
CDK5	1020	4.5001e-31
MSI2	124540	4.55647e-31
TNMD	64102	4.76731e-31
LRFN5	145581	5.013e-31
MISP	126353	5.24232e-31
WLS	79971	5.35361e-31
S100P	6286	5.72458e-31
ZNF781	163115	5.74647e-31
TDP1	55775	5.92834e-31
ANTKMT	65990	5.95132e-31
SOCS2	8835	6.31523e-31
PHKG2	5261	6.56161e-31
PI16	221476	6.66903e-31
SSTR1	6751	6.80201e-31
SEMA6D	80031	6.90352e-31
PIMREG	54478	7.33561e-31
RIPPLY3	53820	7.77823e-31
ARID5B	84159	8.14507e-31
ADH5	128	8.4785e-31
SAV1	60485	1.00828e-30
ALDH1A1	216	1.03011e-30
COMTD1	118881	1.08054e-30
TEDC1	283643	1.10928e-30
TGFBR3	7049	1.17937e-30
JAM3	83700	1.26584e-30
ZNF672	79894	1.36583e-30
PSRC1	84722	1.42044e-30
CEACAM5	1048	1.60012e-30
PARN	5073	1.63432e-30
MRPL24	79590	1.7505e-30
PRCC	5546	1.93632e-30
SIX4	51804	1.98257e-30
ADAMTS1	9510	2.09163e-30
VANGL1	81839	2.32823e-30
MAPKAPK2	9261	2.47218e-30
SCN2B	6327	2.63649e-30
CCL15-CCL14	348249	2.81936e-30
CCNB2	9133	3.03125e-30
TNNT1	7138	3.07041e-30
APCDD1	147495	3.23376e-30
RIC3	79608	3.3718e-30
DOP1B	9980	3.64114e-30
GIPC2	54810	3.67288e-30
BCAS4	55653	3.68884e-30
PPL	5493	3.6949e-30
BMX	660	4.06737e-30
SLC16A3	9123	4.10726e-30
BLM	641	4.15665e-30
SLC2A10	81031	4.17898e-30
RHPN1-AS1	78998	4.21069e-30
CENPI	2491	4.33902e-30
KCTD5	54442	4.96461e-30
SLAIN1	122060	4.98329e-30
CLCN2	1181	5.11223e-30
COX6C	1345	5.54748e-30
SAA1	6288	5.67544e-30
SAA2	6289	5.67544e-30
ANGPTL7	10218	6.16122e-30
MAOA	4128	7.12115e-30
SFXN1	94081	7.29579e-30
FOS	2353	7.32205e-30
LOXL4	84171	7.55634e-30
CNN1	1264	7.60997e-30
HOXA9	3205	7.89276e-30
JTB	10899	7.96816e-30
CX3CL1	6376	8.11659e-30
TLE3	7090	8.1833e-30
ADAM8	101	8.21664e-30
GRM8	2918	8.77847e-30
TRIM68	55128	8.90255e-30
BEND5	79656	9.2309e-30
YPEL4	219539	9.39016e-30
KCTD12	115207	9.73595e-30
MAML2	84441	1.04163e-29
MCM3	4172	1.0515e-29
HSD17B6	8630	1.12586e-29
COL6A6	131873	1.14178e-29
ENTPD7	57089	1.20134e-29
SEMA3D	223117	1.23448e-29
KIF18A	81930	1.24316e-29
RUNDC3B	154661	1.40336e-29
E2F2	1870	1.42009e-29
HMMR	3161	1.43429e-29
SRXN1	140809	1.443e-29
CLCN6	1185	1.46658e-29
PTBP3	9991	1.48166e-29
P3H2	55214	1.53286e-29
PIP5K1B	8395	1.55741e-29
SNTG2	54221	1.61609e-29
KLHL21	9903	1.80691e-29
BDH2	56898	1.81958e-29
CKAP2L	150468	1.87178e-29
RAD21	5885	1.91808e-29
TMEM243	79161	2.09052e-29
ZBTB20	26137	2.15084e-29
TIGD3	220359	2.18833e-29
ABCB1	5243	2.28942e-29
GAS1	2619	2.3634e-29
TFPI	7035	2.84426e-29
H2BC14	8342	2.87727e-29
NAV3	89795	2.95856e-29
NLRP1	22861	3.04581e-29
ESCO2	157570	3.18401e-29
PGM5	5239	3.33462e-29
PIK3R2	5296	3.4593e-29
CLEC5A	23601	3.46963e-29
CXCL3	2921	3.61144e-29
UBFD1	56061	3.78871e-29
CENPL	91687	3.81688e-29
PTK6	5753	3.91186e-29
CENPP	401541	3.94929e-29
ISG15	9636	3.99836e-29
SCNM1	79005	4.20001e-29
TNFAIP8L2-SCNM1	100534012	4.20001e-29
NDC1	55706	4.35399e-29
ATP6AP1	537	4.59096e-29
CIT	11113	4.73528e-29
RPL11	6135	4.88529e-29
TM9SF4	9777	5.05575e-29
PLSCR4	57088	5.17362e-29
ACOT7	11332	5.1866e-29
WDFY3-AS2	404201	5.25876e-29
PPARGC1A	10891	5.33979e-29
TFPT	29844	5.48455e-29
RAD54L	8438	6.29027e-29
RAB26	25837	6.38906e-29
DIAPH3	81624	6.48946e-29
PSMC4	5704	6.95228e-29
CCNDBP1	23582	7.04328e-29
JRKL	8690	7.44933e-29
CXCL11	6373	7.76733e-29
CIB1	10519	7.88999e-29
H2AC20	8338	8.01767e-29
THRA	7067	8.12935e-29
NOP9	161424	8.3329e-29
GPD1	2819	8.39446e-29
ATF6	22926	8.40366e-29
ACBD6	84320	8.52034e-29
RMI2	116028	9.10932e-29
ZDHHC9	51114	9.20208e-29
A2M	2	9.79488e-29
IGHA2	3494	9.79488e-29
ARL6IP1	23204	9.9637e-29
COA6	388753	1.05142e-28
NLK	51701	1.07457e-28
DSN1	79980	1.1282e-28
CA3	761	1.28356e-28
ALDH18A1	5832	1.54652e-28
CIDEA	1149	1.5796e-28
H3C12	8356	1.58841e-28
H2BU1	128312	1.62141e-28
ARFGEF2	10564	1.63788e-28
TTC26	79989	1.64793e-28
ARHGEF4	50649	1.67051e-28
ZNF219	51222	1.68899e-28
LRP8	7804	1.74259e-28
ELOB	6923	1.82875e-28
PDE9A	5152	2.18283e-28
PAFAH1B3	5050	2.28312e-28
H2BC10	8346	2.31269e-28
PBK	55872	2.32573e-28
H4C8	8365	2.34155e-28
CEP250	11190	2.38952e-28
ARHGAP11A	9824	2.40667e-28
ZDHHC16	84287	2.40686e-28
CDC42SE1	56882	2.42773e-28
NUP210	23225	2.47511e-28
ACKR1	2532	2.48435e-28
SLC9A6	10479	2.55581e-28
ADIPOR1	51094	2.62464e-28
NCBP1	4686	2.64998e-28
GSN	2934	2.71794e-28
HAPLN1	1404	2.72012e-28
OLR1	4973	2.92803e-28
DCAF7	10238	2.9835e-28
CCNF	899	3.07861e-28
H2BC7	8343	3.3214e-28
CPE	1363	3.57938e-28
PLPP1	8611	3.71983e-28
H2AC7	3013	3.74705e-28
AVL9	23080	3.94572e-28
LHFPL5	222662	4.02822e-28
CTPS1	1503	4.19452e-28
PNPT1	87178	4.23959e-28
FOXJ1	2302	4.27526e-28
NDN	4692	4.32468e-28
ADH1C	126	4.43734e-28
MFAP4	4239	4.64344e-28
LAMB3	3914	4.83143e-28
AQP1	358	4.86976e-28
MINDY4	84182	4.86976e-28
RHOU	58480	4.90122e-28
CRIM1	51232	4.94718e-28
TRIM59	286827	4.9698e-28
NKX3-2	579	5.32847e-28
H2AC4	8335	5.39105e-28
PSME2	5721	5.53323e-28
PABIR2	159090	5.81445e-28
H2BC17	8348	6.05546e-28
AQP7P2	389756	6.0842e-28
SLC27A1	376497	6.47562e-28
COPB2	9276	7.03923e-28
TLL2	7093	7.13242e-28
POGK	57645	7.1856e-28
DNASE1L3	1776	7.34809e-28
NUDT9P1	119369	7.58186e-28
HEATR1	55127	8.08729e-28
ABCA6	23460	8.13225e-28
SHCBP1	79801	8.29326e-28
AIF1L	83543	8.66488e-28
SIAH2	6478	8.7048e-28
MAD2L1	4085	9.02949e-28
IGFBP6	3489	9.12431e-28
PHYHD1	254295	9.30018e-28
NANS	54187	9.32922e-28
RGS2	5997	9.59168e-28
RIEG2	6012	9.59168e-28
SEC61A2	55176	9.71652e-28
CLEC3B	7123	1.0038e-27
FLRT2	23768	1.01809e-27
PPP1R14A	94274	1.0186e-27
ITPRIPL1	150771	1.02605e-27
TCEAL7	56849	1.04296e-27
CENPU	79682	1.06202e-27
CAPS	828	1.13214e-27
POLA2	23649	1.14551e-27
PYGO2	90780	1.15215e-27
NPHP3	27031	1.18162e-27
NPHP3-ACAD11	100532724	1.18162e-27
SPATS2	65244	1.19179e-27
LEP	3952	1.25297e-27
TMEM141	85014	1.35101e-27
FBXO28	23219	1.48638e-27
CHRNA6	8973	1.48889e-27
LHFPL6	10186	1.55242e-27
FLAD1	80308	1.73633e-27
ZCWPW1	55063	1.75158e-27
H2BC13	8340	1.81049e-27
PLAC9	219348	1.82123e-27
MYOM1	8736	1.88812e-27
H3-3A	3020	1.9162e-27
THRSP	7069	2.03659e-27
ZNF48	197407	2.28236e-27
PHYHIP	9796	2.3977e-27
MATN3	4148	2.5776e-27
MCM6	4175	2.60556e-27
KANK1	23189	2.65839e-27
SLC22A3	6581	2.74993e-27
DUSP1	1843	2.91841e-27
EXOSC4	54512	2.98413e-27
IL21R	50615	3.02192e-27
NUDT16L1	84309	3.02922e-27
FKBPL	63943	3.30021e-27
SIM2	6493	3.42285e-27
CDC20	991	3.45342e-27
TTC13	79573	3.6465e-27
COG2	22796	3.71154e-27
FBXL6	26233	3.79942e-27
RBMS1	5937	3.83302e-27
NUP62	23636	4.08821e-27
GFUS	7264	4.16001e-27
GTPBP3	84705	4.37337e-27
CHAF1A	10036	4.41595e-27
ITIH5	80760	4.46226e-27
EID3	493861	4.54527e-27
RRAS2	22800	4.72482e-27
CXCL12	6387	5.12896e-27
RRP36	88745	5.14516e-27
GNG11	2791	5.23865e-27
FOXO1	2308	5.40628e-27
EYA2	2139	5.4319e-27
TOR3A	64222	5.44663e-27
SULF1	23213	5.4507e-27
HEATR6	63897	5.64358e-27
H2AC21	317772	6.21897e-27
JAKMIP1	152789	6.45854e-27
HAUS8	93323	6.5144e-27
SAE1	10055	6.62216e-27
PAGR1	79447	6.70585e-27
FXYD6	53826	6.74465e-27
FXYD6-FXYD2	100533181	6.74465e-27
CFI	3426	6.83165e-27
CACNB3	784	7.29069e-27
CCDC178	374864	7.37468e-27
DLX4	1748	7.39578e-27
PTCH1	5727	7.42308e-27
MAPK8IP2	23542	8.0958e-27
PTX3	5806	8.41484e-27
POLR2H	5437	9.00864e-27
ANAPC11	51529	9.09426e-27
FHL1	2273	9.1227e-27
HPLH1	27259	9.1227e-27
SNCA	6622	1.04082e-26
BRI3BP	140707	1.06217e-26
CAMP	820	1.08027e-26
SPART	23111	1.0843e-26
ACSL5	51703	1.09352e-26
MACO1	55219	1.15773e-26
TMEM9	252839	1.17624e-26
KLHL13	90293	1.19814e-26
RSPO3	84870	1.20618e-26
GPR19	2842	1.21236e-26
PID1	55022	1.2858e-26
TXNIP	10628	1.28601e-26
NR3C2	4306	1.30134e-26
SPOCD1	90853	1.35075e-26
ZNF471	57573	1.36626e-26
NSF	4905	1.41446e-26
CHTF18	63922	1.47042e-26
TRIM11	81559	1.48385e-26
ARF3	377	1.48651e-26
H3C2	8358	1.68384e-26
EFEMP1	2202	1.6941e-26
PALS2	51678	1.75412e-26
AMOT	154796	1.81323e-26
IQCN	80726	1.83812e-26
SCHIP1	29970	1.8685e-26
CKAP5	9793	1.87626e-26
DPYD	1806	1.89351e-26
LPL	4023	1.94966e-26
FAM162B	221303	1.96235e-26
SGO2	151246	2.03105e-26
EIF1B	10289	2.06527e-26
MAGIX	79917	2.2554e-26
HDGF	3068	2.29563e-26
MYH3	4621	2.48687e-26
TNFSF4	7292	2.60952e-26
PPWD1	23398	2.62735e-26
TIGD5	84948	2.77283e-26
ERMP1	79956	2.91638e-26
OSBPL1A	114876	2.92899e-26
CDC42EP3	10602	3.10802e-26
ATP6V0B	533	3.28474e-26
JADE1	79960	3.31133e-26
CDC14B	8555	3.33765e-26
CNTNAP2	26047	3.36958e-26
LYVE1	10894	3.40892e-26
EIF2AK1	27102	3.46609e-26
MIS18A	54069	3.60315e-26
RAB5IF	55969	3.74532e-26
PALMD	54873	3.81617e-26
HSH2D	84941	3.8172e-26
PPP2CB	5516	3.86707e-26
EZH2	2146	3.94695e-26
PDZD11	51248	4.1701e-26
SMC2	10592	4.37185e-26
DNMT3B	1789	4.43362e-26
CELSR3	1951	4.83866e-26
TRIM2	23321	4.87298e-26
NFYA	4800	4.96453e-26
TSHZ2	128553	4.96475e-26
CEP43	11116	5.00043e-26
TTLL12	23170	5.03967e-26
TMEM100	55273	5.1521e-26
FOSB	2354	5.35913e-26
DCAF17	80067	5.51821e-26
RGS6	9628	5.64979e-26
OAS3	4940	6.13014e-26
C1orf115	79762	6.32673e-26
SATB1	6304	6.35462e-26
FABP4	2167	6.44637e-26
NPW	283869	6.78962e-26
SCAMP3	10067	6.92831e-26
MACROH2A1	9555	6.98467e-26
MND1	84057	7.07141e-26
CKMT2	1160	7.4174e-26
SELENOI	85465	7.57857e-26
PRIMA1	145270	7.71624e-26
DPP6	1804	7.84477e-26
ATIC	471	7.98967e-26
JPT2	90861	8.22453e-26
ANXA3	306	8.34907e-26
KNTC1	9735	8.35099e-26
ADH1B	125	8.52559e-26
SH3RF2	153769	8.64172e-26
SKA1	220134	8.65486e-26
TGFBR2	7048	8.82476e-26
N4BP2L1	90634	8.85544e-26
HSD17B11	51170	9.30083e-26
PACC1	55248	9.38795e-26
ASPHD2	57168	9.4299e-26
NEIL3	55247	9.73959e-26
OAS2	4939	9.85336e-26
TSPAN6	7105	1.00115e-25
CCNG1	900	1.07305e-25
TTC23	64927	1.10073e-25
ABCC5	10057	1.10115e-25
HGH1	51236	1.11958e-25
LGALS12	85329	1.17925e-25
ADIPOQ	9370	1.1936e-25
ETS2	2114	1.20742e-25
PRELID3A	10650	1.23848e-25
CCT6A	908	1.28181e-25
MBOAT7	79143	1.32869e-25
PYM1	84305	1.34933e-25
NME1	4830	1.41247e-25
RMRP	6023	1.41247e-25
BAK1	578	1.5718e-25
DENND2A	27147	1.59764e-25
NCAPG2	54892	1.60234e-25
CDC25B	994	1.63208e-25
RFWD3	55159	1.64378e-25
CYP39A1	51302	1.64947e-25
PRKDC	5591	1.66964e-25
SMC6	79677	1.68375e-25
SMG7	9887	1.70356e-25
MBOAT2	129642	1.7043e-25
SYN2	6854	1.77464e-25
SNCAIP	9627	1.79672e-25
UBE2S	27338	1.83196e-25
SMYD3	64754	1.87312e-25
ANKEF1	63926	1.99549e-25
CBX7	23492	2.20444e-25
PUF60	22827	2.30827e-25
MORN3	283385	2.31287e-25
TMEM97	27346	2.51476e-25
LRRC46	90506	2.55991e-25
KLHL2	11275	2.60817e-25
SLC16A12	387700	2.61247e-25
CYP2U1	113612	2.62987e-25
CYYR1	116159	2.63492e-25
PTPRJ	5795	2.68271e-25
ARL8A	127829	2.74215e-25
CDKN1C	1028	2.77426e-25
MET	4233	2.78302e-25
LRTM2	654429	2.79654e-25
BUB3	9184	2.7988e-25
SOX12	6666	2.92442e-25
GATAD2A	54815	2.95632e-25
ANKRD16	54522	3.17663e-25
CASP4	837	3.27713e-25
DEPDC1	55635	3.40462e-25
TESC	54997	3.51271e-25
TRAIP	10293	3.53067e-25
LOC401127	401127	3.53387e-25
CPNE8	144402	3.56529e-25
CREB5	9586	3.64539e-25
CDK19	23097	3.68953e-25
MASTL	84930	3.71989e-25
MRGPRF	116535	3.96944e-25
IGF1	3479	4.0659e-25
