UHRF1BP1	54887	2.0748891508136506e-06
ZKSCAN3	80317	2.086945014498806e-06
DOC2A	8448	2.1537353748307344e-06
ADAM10	102	2.1596033755996787e-06
SNRPC	6631	2.2582777751728083e-06
CYP3A5	1577	2.3352580422520363e-06
TMEM106B	54664	2.40207684919654e-06
EHD2	30846	2.4739999999999906e-06
ZSCAN25	221785	2.485137174284526e-06
ILRUN	64771	2.489164986836978e-06
CR2	1380	2.490187399854793e-06
SLC1A5	6510	2.5469999999999885e-06
BCL3	602	2.6215351076154463e-06
APPL1	26060	2.737000000000002e-06
CLPTM1	1209	2.74542087206046e-06
STAG3	10734	2.798452821066412e-06
HERC1	8925	2.8193360337634113e-06
RABEP1	9135	2.828683530074568e-06
HNRNPH1	3187	2.862188996302829e-06
CCSER1	401145	2.948485007030726e-06
PRSS8	5652	2.9775605766888845e-06
ZC3H4	23211	3.2629567357726637e-06
ZSCAN9	7746	3.4845029339866644e-06
ZKSCAN1	7586	3.5174689085980485e-06
EGFR	1956	3.7031529370139293e-06
UIMC1	51720	3.7246014129745583e-06
NR1H3	10062	3.765567446975135e-06
USP6NL	9712	3.803473997999479e-06
ELL	8178	3.824088156903754e-06
PFDN2	5202	4.001230326998315e-06
PRL	5617	4.183588769587525e-06
RAI1	10743	4.324977318423631e-06
RIMS3	9783	4.351536016213495e-06
PI4KB	5298	4.3837237403860516e-06
ZCWPW1	55063	4.521542344409309e-06
HLA-DQA2	3118	4.529842744568791e-06
CD34	947	4.787477157757648e-06
CYP2A13	1553	4.915090579215092e-06
SIX5	147912	4.916048297840277e-06
ZNF283	284349	4.9270292185799214e-06
C5AR2	27202	5.00199999999998e-06
TNXB	7148	5.052625499525234e-06
SIPA1	6494	5.186770537218273e-06
EPHX1	2052	5.207973102548048e-06
ATPAF2	91647	5.252717619209551e-06
PRPF8	10594	5.400324181304003e-06
CD55	1604	5.45816739635012e-06
ANKFN1	162282	5.507088506139423e-06
TMCC3	57458	5.734767624200492e-06
RUNDC3A	10900	5.746142466616808e-06
NEGR1	257194	5.782999999999978e-06
IGFL2	147920	5.839887472713486e-06
VPS53	55275	6.006e-06
PPP4C	5531	6.045483696468136e-06
YWHAE	7531	6.060692526097262e-06
ARMC2	84071	6.143677303764135e-06
SRP9	6726	6.149262307041607e-06
DSCAM	1826	6.1672201822675605e-06
PIP5K1A	8394	6.204432560723353e-06
CHRNE	1145	6.246128613837274e-06
C17orf107	100130311	6.246128613837274e-06
MYBPC2	4606	6.263519734306891e-06
IL34	146433	6.464852146169295e-06
ARHGAP35	2909	6.4779999999999895e-06
GPSM3	63940	6.716901327863682e-06
MINK1	50488	6.7797734708898365e-06
SUMF1	285362	6.802053058110352e-06
SLC4A1	6521	6.868359215885308e-06
SIL1	64374	7.0679999999999915e-06
ZFHX3	463	7.350075751605122e-06
TREML4	285852	7.488743681614724e-06
GALNT18	374378	7.6199999999999635e-06
RELA	5970	7.73456026063422e-06
EHBP1L1	254102	7.771892160156335e-06
SEMA6C	10500	7.789552302930613e-06
G6PC3	92579	8.104579069899794e-06
PLD2	5338	8.145641964314555e-06
WDR18	57418	8.25901515820164e-06
KIRREL3	84623	8.310796741560187e-06
TAS2R39	259285	8.438758855666625e-06
DHX35	60625	8.439458112236697e-06
PNMA8A	55228	8.478411276101379e-06
FKRP	79147	8.503999999999983e-06
SLC39A11	201266	8.581529106115053e-06
LSM12	124801	8.632589278380933e-06
TBX6	6911	8.678121594384998e-06
SRPK2	6733	8.807051602536458e-06
TNS3	64759	9.049697359009639e-06
VPS72	6944	9.150451659584105e-06
PRKD2	25865	9.287000000000001e-06
NIT1	4817	9.761225077439205e-06
MAP3K11	4296	9.87889021406448e-06
MPP2	4355	9.94102265156925e-06
HM13	81502	9.984208440105736e-06
PYY	5697	9.992382440374024e-06
MYBL2	4605	1.0299123232935057e-05
USP17L10	100287144	1.029999999999999e-05
LGR5	8549	1.0341452844558465e-05
DRC3	83450	1.046779051034122e-05
RUNX2	860	1.0515975818959547e-05
TRIM35	23087	1.0531988138364908e-05
AMN	81693	1.0779688830849271e-05
NFYC	4802	1.104725978379912e-05
EFTUD2	9343	1.1115042509807358e-05
STRN4	29888	1.1279999999999999e-05
SRR	63826	1.1346235879460142e-05
RPS14	6208	1.1389879033297021e-05
ZNF284	342909	1.167096419610233e-05
TMUB2	79089	1.1829611527525541e-05
KCNK7	10089	1.1864044092699039e-05
MAPK3	5595	1.1953539438482778e-05
DEDD	9191	1.2347081347219028e-05
LRRTM4	80059	1.2451021115665006e-05
RILP	83547	1.245971807096534e-05
CFAP97D1	284067	1.252425259674058e-05
INTS7	25896	1.262112427694307e-05
PCDH15	65217	1.271527456639407e-05
MPP3	4356	1.273952697550593e-05
ZRANB3	84083	1.2888912954611035e-05
TMEM101	84336	1.3077162343470688e-05
NCKAP1	10787	1.3079999999999968e-05
CDKL4	344387	1.3133657577458678e-05
MVP	9961	1.3147327337660498e-05
CD300LG	146894	1.3386655654775849e-05
CRTAC1	55118	1.3637475258485871e-05
BICRA	29998	1.367999999999996e-05
OPN5	221391	1.3680403650359773e-05
ASB16	92591	1.3728887150555818e-05
ATXN7L3	56970	1.3779376403012716e-05
TMEM219	124446	1.3996940189989694e-05
PGBD1	84547	1.4181341519240807e-05
MAF	4094	1.4185378036416282e-05
CXXC5	51523	1.419425104235363e-05
SPDEF	25803	1.4218961333234626e-05
PCM1	5108	1.4344158928661794e-05
NDUFS2	4720	1.441480816471094e-05
NAGS	162417	1.4559826945704261e-05
PEAK1	79834	1.4908131915331296e-05
NPAS3	64067	1.4911225684928509e-05
ATXN7L1	222255	1.5263732508227983e-05
SLC25A39	51629	1.5313017273645487e-05
BCKDK	10295	1.5623135730736508e-05
APOBEC2	10930	1.5843587005561032e-05
ZNF223	7766	1.6228993557486766e-05
PIP	5304	1.637448598978006e-05
UBXN4	23190	1.6517970899712855e-05
SCARF1	8578	1.684615323199321e-05
ZNF668	79759	1.6984423570081857e-05
GP1BA	2811	1.716572412138942e-05
FBXL22	283807	1.726175870982565e-05
KLHDC9	126823	1.740441931320537e-05
ADGRF2	222611	1.7933825890271265e-05
PPY	5539	1.832850621916712e-05
FAR1	84188	1.8438085019761012e-05
PSMG3	84262	1.8587221510786144e-05
USP48	84196	1.8736996304254647e-05
EGF	1950	1.88643341842996e-05
TMEM184A	202915	1.889777607268911e-05
DIXDC1	85458	1.9059999999999963e-05
FAM171A2	284069	1.9062934963560073e-05
DUSP3	1845	1.9092875682813686e-05
SAAL1	113174	1.9395747733507964e-05
HLA-B	3106	1.9444772006974243e-05
TAOK2	9344	1.9574721364746524e-05
DCC	1630	2.024745943650768e-05
FGFRL1	53834	2.0284684765523904e-05
THAP12	5612	2.0500000000000007e-05
SLC25A11	8402	2.082728034443906e-05
ZNF778	197320	2.121368131487874e-05
PDE10A	10846	2.159999999999995e-05
CRK	1398	2.1932999666570876e-05
CNTNAP2	26047	2.20893385858591e-05
ZNF385C	201181	2.2224436188919584e-05
HIRIP3	8479	2.2401235090846012e-05
SOST	50964	2.2457252627538082e-05
DMPK	1760	2.2696231966887506e-05
TENT2	167153	2.2760493806771216e-05
RELN	5649	2.309770229403979e-05
BCL7C	9274	2.310181501181108e-05
KRT8	3856	2.3196768209535125e-05
SPPL2A	84888	2.3369744258440717e-05
KDM4B	23030	2.3456875272281794e-05
ETV6	2120	2.349261171139952e-05
STRBP	55342	2.3727813466199855e-05
CLK3	1198	2.419630189870834e-05
ATPSCKMT	134145	2.4239249363277175e-05
GDPD3	79153	2.4275879407243438e-05
HYDIN	54768	2.4310431244829322e-05
INO80E	283899	2.4376918984871946e-05
CRISPLD2	83716	2.457000000000001e-05
DSE	29940	2.5123554626607502e-05
GABBR2	9568	2.5370000000000057e-05
RNF167	26001	2.558020027166619e-05
ROR2	4920	2.567096028799274e-05
RBBP8	5932	2.5908116818926186e-05
FAM171A1	221061	2.6123177889380384e-05
KIAA1217	56243	2.6250568365843828e-05
ZKSCAN5	23660	2.6253459810511553e-05
GABPB2	126626	2.6748870252093866e-05
RBMS3	27303	2.6756299076322934e-05
FBXL19	54620	2.6931381183466217e-05
SLC2A9	56606	2.699127753846821e-05
CCDC88C	440193	2.7619116731564936e-05
C4B	721	2.7950438104855316e-05
SLC43A2	124935	2.8455333786833474e-05
GRN	2896	2.8469122827092276e-05
CFAP58	159686	2.8917759453903036e-05
ATP6V0A2	23545	2.8944528945075144e-05
TMEM183A	92703	2.8985789382402534e-05
ZBTB7C	201501	2.9099128606355746e-05
WIPI2	26100	2.938939187767058e-05
ZSCAN21	7589	2.9440325290107167e-05
ZNF655	79027	2.963484520026372e-05
ZNF227	7770	2.984607706821348e-05
TRPM4	54795	3.0097866558027642e-05
EDC3	80153	3.042291724646378e-05
GAS8	2622	3.0435967334101773e-05
INAVA	55765	3.053525698268725e-05
MAPK14	1432	3.149223615815944e-05
FKBP5	2289	3.184897250434241e-05
EIF4G3	8672	3.2019999999999995e-05
PXDNL	137902	3.23298367693719e-05
CRLF1	9244	3.286000000000005e-05
SFTA3	253970	3.3065404763866714e-05
CD28	940	3.32093872972767e-05
CADM4	199731	3.3240036355375396e-05
FAM171B	165215	3.331312615148603e-05
NFKBIB	4793	3.347924422689618e-05
TNK2	10188	3.375118495887178e-05
ZNF707	286075	3.4169286905945214e-05
BNIPL	149428	3.4182725559570974e-05
NOP53	29997	3.4329999999999985e-05
IFT52	51098	3.447179865508474e-05
MICA	100507436	3.457494843784832e-05
NRG3	10718	3.465903277090787e-05
PRDM16	63976	3.4849401773525404e-05
DHX58	79132	3.5727087474775855e-05
SCD5	79966	3.573045342338077e-05
TAF13	6884	3.585368467723061e-05
TRABD2B	388630	3.617203936036251e-05
HSD17B1	3292	3.6266262281982606e-05
SCMH1	22955	3.6342892527601826e-05
MIER2	54531	3.6727367165806726e-05
CTLA4	1493	3.681894700703822e-05
RHOH	399	3.694612566132796e-05
ZKSCAN4	387032	3.709707753943585e-05
SCN8A	6334	3.735980672771626e-05
GPT	2875	3.7607182837240256e-05
IGF1R	3480	3.7890000000000106e-05
ZNF423	23090	3.810189036654112e-05
FSTL5	56884	3.8233272551765084e-05
GRM7	2917	3.834915721316313e-05
ITPR2	3709	3.8407609915134755e-05
CUBN	8029	3.84228749761259e-05
RIMS2	9699	3.854669953250966e-05
SORCS2	57537	3.855641496112092e-05
PILRA	29992	3.875744539842747e-05
ZFC3H1	196441	3.886126744156136e-05
FAF1	11124	3.896500953404918e-05
JAK1	3716	3.907050441329687e-05
ADAM18	8749	3.910999999999987e-05
PALB2	79728	3.9147871864069144e-05
SCARB1	949	3.919814360097393e-05
ULBP3	79465	3.940396232636747e-05
USP21	27005	3.960449973450506e-05
CSNK2B	1460	3.971325347331856e-05
NKAPL	222698	4.036114005935026e-05
DYRK2	8445	4.060424145153668e-05
GLCCI1	113263	4.0734928680764986e-05
MLX	6945	4.075989005578398e-05
ZNF850	342892	4.108310199967891e-05
TNKS	8658	4.159999999999991e-05
ACP2	53	4.16955964481081e-05
ICOS	29851	4.178023107697271e-05
MEOX1	4222	4.2453110581752293e-05
STRN	6801	4.247941640718056e-05
AGPAT1	10554	4.2498968800480653e-05
AGGF1	55109	4.2579999999999846e-05
CTNNA1	1495	4.294999999999992e-05
CTXN3	613212	4.329999999999987e-05
SBNO1	55206	4.335347626921756e-05
DHX8	1659	4.343605075962441e-05
ETV4	2118	4.343605075962441e-05
AAR2	25980	4.3788184503640313e-05
CHSY3	337876	4.382338283531382e-05
ARMS2	387715	4.388376585182712e-05
ZNF404	342908	4.393958922715581e-05
COTL1	23406	4.416048486187916e-05
ENTPD5	957	4.419838125043832e-05
TENM3	55714	4.513784198679957e-05
CYP2F1	1572	4.518571484905684e-05
PPOX	5498	4.538761314773878e-05
EXOC2	55770	4.5779237687308065e-05
AADACL3	126767	4.601352422093357e-05
MYO1C	4641	4.623853833026975e-05
PSMC3IP	29893	4.631666020048611e-05
TBC1D5	9779	4.631909507516248e-05
JAZF1	221895	4.647444304113528e-05
GNAL	2774	4.650900980506672e-05
CRTAM	56253	4.6699999999999956e-05
CGNL1	84952	4.6779999999999915e-05
TSPAN8	7103	4.6826709697486897e-05
RGPD3	653489	4.6839999999999924e-05
CYP21A2	1589	4.689015736459212e-05
TRPC1	7220	4.6920542545118964e-05
ENO3	2027	4.753192698231236e-05
PSORS1C1	170679	4.774707875119477e-05
ADAMTS2	9509	4.781629306581466e-05
PCOLCE2	26577	4.800973296028627e-05
PLCH1	23007	4.827818401284307e-05
KCNH4	23415	4.828559795893089e-05
WDR12	55759	4.852995078243634e-05
CARF	79800	4.852995078243634e-05
CMYA5	202333	4.8848743995793945e-05
SCAPER	49855	4.9252818763188056e-05
RAB5C	5878	4.956818769445854e-05
MPZL1	9019	4.967552637783969e-05
DLGAP2	9228	4.9691645141841386e-05
EPS15	2060	4.979618427560344e-05
STX3	6809	4.980791499993912e-05
RPS6KA2	6196	5.038499359522867e-05
APOBEC3A	200315	5.075207558993868e-05
COASY	80347	5.0905736594279544e-05
FAM111B	374393	5.101000000000014e-05
FAM200A	221786	5.110011566267617e-05
GALNT9	50614	5.1201577998209536e-05
RMND5A	64795	5.132433310296612e-05
RETREG3	162427	5.197360758119578e-05
GLIS3	169792	5.210000000000001e-05
AMBRA1	55626	5.2229919936630166e-05
APOBEC3B	9582	5.2770486736158585e-05
ECE1	1889	5.2815782188691755e-05
ZSCAN26	7741	5.2862697357339724e-05
PRKN	5071	5.300086873968607e-05
DSC1	1823	5.315290631756053e-05
RAB12	201475	5.40958426192542e-05
ENTHD1	150350	5.436478483360083e-05
CASKIN1	57524	5.475077969529792e-05
JRK	8629	5.5882369068696114e-05
PSCA	8000	5.5882369068696114e-05
ITGA8	8516	5.6279323758297584e-05
BAG6	7917	5.668425440706476e-05
NIN	51199	5.740079062895945e-05
SYT2	127833	5.750999999999983e-05
CDC42SE1	56882	5.7710656184373075e-05
ASIC2	40	5.7949999999999925e-05
ASB3	51130	5.806602187101391e-05
RFX3	5991	5.839096639070635e-05
B4GALT3	8703	5.877610752513657e-05
SLC22A9	114571	5.9263245473033066e-05
TIPRL	261726	5.9285334766756646e-05
CERS6	253782	5.9434166524379715e-05
VPS16	64601	5.950887923205352e-05
SDR42E1	93517	5.983968536961227e-05
CDSN	1041	6.0080132840527634e-05
PKD1	5310	6.0429744922900274e-05
TENM2	57451	6.113647801684156e-05
HLA-A	3105	6.154755842382088e-05
TRPV5	56302	6.18852190976405e-05
LRRC8D	55144	6.197999999999966e-05
H2BC15	8341	6.19834431029046e-05
CAMTA1	23261	6.212691395564884e-05
CACNA1A	773	6.275175440890454e-05
NAGLU	4669	6.279614624769692e-05
GJC1	10052	6.309241436635736e-05
EPDR1	54749	6.328387271211759e-05
NME8	51314	6.328387271211759e-05
RNF180	285671	6.368999999999986e-05
MCTP2	55784	6.383310364573282e-05
ARID3B	10620	6.463282159650254e-05
SPATA2L	124044	6.471779335573367e-05
TM4SF5	9032	6.482288395008461e-05
KLHL26	55295	6.497258200635433e-05
DNAH12	201625	6.514157401344102e-05
CARD8	22900	6.524372502058344e-05
KAT2A	2648	6.586514036703141e-05
RFC4	5984	6.595892308004592e-05
BLCAP	10904	6.599718403252235e-05
PSORS1C2	170680	6.618424898008561e-05
PRDM7	11105	6.68862818753394e-05
ZBBX	79740	6.697458483179184e-05
CACNA2D3	55799	6.731999999999977e-05
RUBCNL	80183	6.770822780299517e-05
GRIA1	2890	6.792158668954843e-05
ZSWIM6	57688	6.800889849744375e-05
CACNA1E	777	6.802552541653262e-05
AFF3	3899	6.834999999999994e-05
TMEM236	653567	6.857999999999982e-05
RGS9	8787	6.900008746385292e-05
PGLYRP1	8993	6.911412618476694e-05
SLC7A11	23657	6.912999999999964e-05
SYT14	255928	6.91825450051796e-05
TESK2	10420	6.921000000000002e-05
GASK1A	729085	6.924999999999996e-05
CCNYL1	151195	6.988695015666301e-05
PCLAF	9768	7.000627048013938e-05
MLLT3	4300	7.022676216551336e-05
ADAMTS19	171019	7.043113574952435e-05
POLR2E	5434	7.072831758335484e-05
CCDC18	343099	7.091263149956453e-05
NR2C2	7182	7.130828950936334e-05
TRPC4	7223	7.133999999999992e-05
RNF103-CHMP3	100526767	7.146252297880891e-05
AIF1	199	7.197456736520766e-05
TIAM1	7074	7.215999999999953e-05
C6orf15	29113	7.266432401210941e-05
GXYLT2	727936	7.272927620957399e-05
GSE1	23199	7.342648043434686e-05
OCA2	4948	7.345999999999998e-05
TMTC1	83857	7.401271972550703e-05
ATM	472	7.416480869074114e-05
NECTIN4	81607	7.428112943743136e-05
CD8A	925	7.446802890966048e-05
BAZ2B	29994	7.453842996046796e-05
FRMD4A	55691	7.485466963784261e-05
VEPH1	79674	7.489118897198923e-05
PTPRZ1	5803	7.526329300156114e-05
IGSF11	152404	7.530916522757582e-05
IQUB	154865	7.575999449547705e-05
TMEM175	84286	7.576377066729153e-05
STK3	6788	7.605285754075928e-05
ADAMTSL1	92949	7.614000000000004e-05
CACNA1B	774	7.633999999999979e-05
BIRC6	57448	7.661033909836999e-05
DRAM1	55332	7.669622728793005e-05
ITGAM	3684	7.698431881754817e-05
GATA4	2626	7.712316932917598e-05
SAMSN1	64092	7.714999999999983e-05
APOC4	346	7.71527334126662e-05
APOC4-APOC2	100533990	7.71527334126662e-05
LYPD5	284348	7.735688368233984e-05
ADD2	119	7.737766107894767e-05
TREML2	79865	7.755961371180026e-05
TACC2	10579	7.810607798372365e-05
APOBEC3D	140564	7.835553299144981e-05
SLC9A5	6553	7.850360261018296e-05
TRPC6	7225	7.865999999999987e-05
MAST4	375449	7.86999999999998e-05
BEST3	144453	7.889219392307038e-05
TAB2	23118	7.889657161044206e-05
EARS2	124454	7.905478136687737e-05
TRIP4	9325	7.920984870281307e-05
TRPC4AP	26133	7.965377277531965e-05
CROT	54677	8.004999999999986e-05
CLEC18C	283971	8.014999999999989e-05
SYNPO2	171024	8.098759760279843e-05
PTPRC	5788	8.171616844440953e-05
KIF6	221458	8.189028478631095e-05
THSD7A	221981	8.248501340364212e-05
CLIC1	1192	8.261899155878343e-05
NLRP1	22861	8.297892327071459e-05
ELMO1	9844	8.349464295605717e-05
VPS13D	55187	8.369999999999995e-05
TEK	7010	8.382039065436313e-05
KCNK10	54207	8.404999999999982e-05
PPARD	5467	8.445196649970059e-05
POLR2A	5430	8.449260161824638e-05
ZSCAN16	80345	8.460502591837153e-05
GABRB3	2562	8.467999999999979e-05
TMEM250	90120	8.474055578864173e-05
CACNB2	783	8.503036349185839e-05
CASTOR3	352954	8.541040179405008e-05
PVRIG	79037	8.541040179405008e-05
ALDH1L2	160428	8.548547987726321e-05
GGA2	23062	8.576578916997408e-05
ARHGAP30	257106	8.584211684994196e-05
RAB3GAP1	22930	8.594479111433473e-05
CTNNA2	1496	8.616695317093584e-05
APOM	55937	8.618996244734546e-05
ZMYND15	84225	8.631696427100443e-05
NMRK2	27231	8.636081100448235e-05
TPH2	121278	8.685659897494217e-05
THSD7B	80731	8.7170674408822e-05
DIAPH3	81624	8.73194914702683e-05
RAB3IP	117177	8.776551643361858e-05
THADA	63892	8.779999999999975e-05
MYO5A	4644	8.820328630356565e-05
PEMT	10400	8.829422862092845e-05
ARHGEF3	50650	8.830333913402662e-05
TFEB	7942	8.831999999999982e-05
RNF40	9810	8.848987575464109e-05
COL4A2	1284	8.884872401518322e-05
ZNF567	163081	8.918323337696146e-05
DNAH10	196385	8.935184276467398e-05
ZKSCAN8	7745	8.949720625993582e-05
KIR2DL1	3802	8.970215415504646e-05
DOCK6	57572	8.978088263878427e-05
EXOSC7	23016	8.994043546493554e-05
CLEC3B	7123	8.994043546493554e-05
CDH19	28513	9.001999999999976e-05
NDUFAB1	4706	9.016605706280719e-05
RTN3	10313	9.063901779908955e-05
SEMA6D	80031	9.07799999999998e-05
ADGRV1	84059	9.119472281364728e-05
GPR25	2848	9.132492121984678e-05
PECAM1	5175	9.308426700026747e-05
OSBPL5	114879	9.335255285945246e-05
CEP70	80321	9.351999999999974e-05
ZNF704	619279	9.352022191160738e-05
CTIF	9811	9.398826383883524e-05
SMARCA2	6595	9.431092888776576e-05
OSBPL1A	114876	9.490873454427757e-05
