ARHGAP19	84986	0.000395663
ARHGAP19-SLIT1	100533184	0.000395663
FMN1	342184	0.000396667
GALC	2581	0.000396813
GALNT10	55568	0.000399664
SAP30L-AS1	386627	0.000399664
MLIP	90523	0.000399884
MFHAS1	9258	0.000401354
SYNPO2L	79933	0.000403901
FHAD1	114827	0.000404218
VEGFC	7424	0.000414763
UCK2	7371	0.000416382
PHAX	51808	0.000416784
PDE4D	5144	0.000418296
KCTD1	284252	0.000418971
TCF7L2	6934	0.000419539
COL13A1	1305	0.000424529
RNF135	84282	0.000424904
LRRC8E	80131	0.000429228
LINC00649	100506334	0.000433321
YIPF6	286451	0.000434804
MAPK13	5603	0.000441438
FOXA2	3170	0.000445636
ANO3	63982	0.000446896
MUC15	143662	0.000446896
PRKAG2	51422	0.000451822
PHC3	80012	0.00045243
APOLD1	81575	0.000452618
DDX47	51202	0.000452618
AP3S2	10239	0.000456654
ARPIN-AP3S2	100526783	0.000456654
CYFIP2	26999	0.000458237
HIVEP2	3097	0.000462775
LITAF	9516	0.000464538
CCDC181	57821	0.000464822
CNGA3	1261	0.000465701
LRMDA	83938	0.000465851
JSRP1	126306	0.000469491
ACP6	51205	0.000472191
SH2D4A	63898	0.000472597
ABAT	18	0.000474659
MTOR	2475	0.000476461
MTOR-AS1	100873935	0.000476461
GPR6	2830	0.000479687
MEG9	100507257	0.000481227
IL6R	3570	0.000483036
POM121L2	94026	0.000486099
CALD1	800	0.000492694
GMDS	2762	0.000496842
ME3	10873	0.000500367
INPP5A	3632	0.00050067
RAB11FIP1	80223	0.000502061
ELF3	1999	0.000506993
NELL1	4745	0.000509987
NRP1	8829	0.000509987
XRCC5	7520	0.000510232
NAV2	89797	0.000510238
ECE1	1889	0.000512921
TRAM2	9697	0.000513353
GLMN	11146	0.000519803
RPAP2	79871	0.000519803
L3MBTL2	83746	0.000521339
COMMD7	149951	0.000522786
EZR	7430	0.000526024
EZR-AS1	101409257	0.000526024
SH3RF3	344558	0.000528659
LEMD3	23592	0.000532321
EIF4G3	8672	0.000532467
SLC41A1	254428	0.000533652
KDM2B	84678	0.000534827
MIR7107	102465665	0.000534827
NUP107	57122	0.000535859
WDFY2	115825	0.000539605
LPO	4025	0.00054239
MKS1	54903	0.00054239
LIMS1	3987	0.000544913
DGKA	1606	0.000545885
PYM1	84305	0.000545885
UBAC1	10422	0.000552669
CYP2A6	1548	0.000554685
RPIA	22934	0.000560361
AKR1B15	441282	0.000563899
SLC45A2	51151	0.000565463
B3GNT8	374907	0.000570816
BCKDHA	593	0.000570816
SELENOWP1	23679	0.000575915
LINC01342	254099	0.000576571
ETV6	2120	0.000577413
FMO3	2328	0.000577973
MIR1295A	100302178	0.000577973
BCKDK	10295	0.000583673
PCCA	5095	0.000585395
SIRPB1	10326	0.000594551
ARHGEF3	50650	0.000595041
BRSK1	84446	0.000595931
NPLOC4	55666	0.000596715
TSPAN10	83882	0.000596715
MAGI1	9223	0.000597756
CNKSR3	154043	0.000597756
LINC00596	102724845	0.000599234
TPT1	7178	0.00060141
TPT1-AS1	100190939	0.00060141
DOCK4	9732	0.000602929
CLEC7A	64581	0.000606547
RBM20	282996	0.000609819
LINC00865	643529	0.00060992
C14orf178	283579	0.000610612
SLIRP	81892	0.000610612
SNW1	22938	0.000610612
HSH2D	84941	0.000612293
PKIG	11142	0.000612902
KIAA1549	57670	0.000614056
ZFYVE21	79038	0.000615369
NPAS3	64067	0.000615463
CCDC12	151903	0.000616363
ADAM10	102	0.000620961
LINC01587	10141	0.000623502
PNCK	139728	0.000627236
SLC6A8	6535	0.000627236
GPD1L	23171	0.000634982
SIK3	23387	0.000636315
TYRO3	7301	0.000637207
PCDH8	5100	0.000641276
SLC49A3	84179	0.000646533
AMPD3	272	0.00064671
PRR12	57479	0.00064759
LINC00504	201853	0.000648722
MEIS1	4211	0.000649125
SUSD6	9766	0.000649291
FRMPD2	143162	0.000649691
JHY	79864	0.000650049
TMEM184A	202915	0.00065234
CD59	966	0.000667569
SLC9A1	6548	0.000670837
SHROOM1	134549	0.000671873
AFAP1	60312	0.000674881
PDE4C	5143	0.000680374
ERCC8	1161	0.000681309
RNA5SP473	106479017	0.000686521
ZNF497	162968	0.000686521
FAR2P3	100288897	0.00068716
KLF2P3	106481672	0.00068716
ANKRD13A	88455	0.000690999
FHIT	2272	0.000694062
HIP1	3092	0.00069624
PLEC	5339	0.000699839
CUEDC1	404093	0.000704914
SHANK2	22941	0.000705992
FOXK1	221937	0.000709076
DOCK5	80005	0.000709348
BEND7	222389	0.000710426
FMNL1	752	0.000710928
PRR7	80758	0.000713376
PRR7-AS1	340037	0.000713376
MAP4	4134	0.000713888
RAPGEF1	2889	0.000718053
RBMS1	5937	0.000718803
VIPR2	7434	0.000720848
MNT	4335	0.000724963
MYOF	26509	0.000728564
TBX1	6899	0.000731965
FGD6	55785	0.00073505
RNF26	79102	0.000737471
H2BC9	8345	0.000743933
CLN8	2055	0.000748715
ATP8B4	79895	0.000759669
EVA1A	84141	0.000760791
GRK4	2868	0.000766403
NOP14	8602	0.000766403
TSPAN14	81619	0.000767834
UBR4	23352	0.000771206
RPL26L1	51121	0.000772785
MAML3	55534	0.000775868
CD80	941	0.000781309
GALNT16	57452	0.000783127
KIF24	347240	0.000784266
SERPINB9	5272	0.000785981
RUNX3	864	0.000788014
STK31	56164	0.000789329
TRIM58	25893	0.000792689
DPP4	1803	0.000794489
TADA1	117143	0.000799039
HOXC12	3228	0.00079997
TBCD	6904	0.000801241
RPS6KC1	26750	0.00080266
OCIAD2	132299	0.000802803
WWC1	23286	0.00080355
CHAF1B	8208	0.00080509
MPP7	143098	0.00080509
LY6G5C	80741	0.000811736
WNT10A	80326	0.000813925
PLAGL2	5326	0.000816634
EPB41L1	2036	0.000817387
ERC2	26059	0.000825527
GFPT2	9945	0.000827839
PITPNM2	57605	0.000830062
APBB2	323	0.000832269
MIR6129	102465137	0.000832488
ZNF652	22834	0.000832488
DCAF4	26094	0.000835436
RPS6KA2	6196	0.000836373
FAM189A2	9413	0.000845266
SLC35F3	148641	0.000845722
MUC4	4585	0.000849056
C10orf88	80007	0.000851231
PSTK	118672	0.000851231
LINC00511	400619	0.000853306
SVIL	6840	0.00085429
BPIFA2	140683	0.000854462
FMO2	2327	0.000857962
ADGRG2	10149	0.000863528
ANO4	121601	0.000866043
EXOC4	60412	0.000869821
DEGS1	8560	0.000872063
WDFY1	57590	0.00087557
PTTG2	10744	0.000877097
TBC1D1	23216	0.000877097
CSNK1E	1454	0.00087821
LTB	4050	0.000879452
NINJ1	4814	0.000885683
FBXO44	93611	0.000888227
CRELD1	78987	0.000888548
LZTFL1	54585	0.000901019
FAM189A1	23359	0.000910554
LINC00111	54090	0.000910931
EML3	256364	0.000911092
ROM1	6094	0.000911092
AOX3P	107126360	0.000915536
HMGA2	8091	0.000916024
TPCN2	219931	0.000922255
PEBP4	157310	0.000930548
DAB2IP	153090	0.000932584
PTPRN2	5799	0.00093266
GABRR2	2570	0.000934162
SLMAP	7871	0.000936819
ST6GALNAC6	30815	0.000941229
ACOT11	26027	0.000944522
ANXA11	311	0.000949098
CORO1B	57175	0.000950266
EME2	197342	0.000951947
SPSB3	90864	0.000951947
SAMD14	201191	0.000958842
ANAPC16	119504	0.000959848
ASCC1	51008	0.000959848
TMEM156	80008	0.000967558
KIAA1217	56243	0.000975515
S100A13	6284	0.000979201
GNAS	2778	0.000983294
FBLN7	129804	0.000986504
C2orf27A	29798	0.000990557
CDRT15P3	408029	0.000990557
PROX2	283571	0.000992706
MED12L	116931	0.001000967
P2RY12	64805	0.001000967
LINC01010	154092	0.001003317
GREM2	64388	0.001010219
TGFBR3	7049	0.001017818
PDE10A	10846	0.001024803
LINC00473	90632	0.001024803
RIPK2	8767	0.001025505
SLC25A44	9673	0.001025741
DAZL	1618	0.001026779
GHDC	84514	0.00102859
ACTL9	284382	0.001028992
LTA	4049	0.001031364
PATJ	10207	0.001034094
HIP1R	9026	0.001034103
GNAS-AS1	149775	0.001034917
IGF2BP1	10642	0.001035442
ZBP1	81030	0.001035442
OSBPL5	114879	0.001041652
BASP1	10409	0.00104312
TRIM10	10107	0.001045318
GDAP1	54332	0.001045988
TRMT11	60487	0.001049139
TMEM63B	55362	0.001061586
LCN6	158062	0.001062292
MATN3	4148	0.001063584
BLOC1S3	388552	0.001069745
MARK4	57787	0.001069745
TRAPPC6A	79090	0.001069745
CRMP1	1400	0.001070245
EVC	2121	0.001070245
ROBO4	54538	0.001070406
MYH14	79784	0.001073772
BLVRA	644	0.001074416
HMGA1	3159	0.001074461
C17orf67	339210	0.001076576
DCAF4L1	285429	0.001078546
LINC00877	285286	0.001082186
FAM174B	400451	0.001085902
KCNC1	3746	0.001086342
CCDC50	152137	0.001088807
UTS2B	257313	0.001088807
FXYD2	486	0.00108915
FXYD6	53826	0.00108915
FXYD6-FXYD2	100533181	0.00108915
NCOR2	9612	0.001099069
TRAC	28755	0.001099069
TRAJ31	28724	0.001099069
USF3	205717	0.001099692
SETMAR	6419	0.001103531
SUMF1	285362	0.001103531
A4GALT	53947	0.00110937
PER3	8863	0.001110286
IKBKE	9641	0.001110855
DIO2	1734	0.001117132
DIO2-AS1	100628307	0.001117132
MERTK	10461	0.001117249
MDRV	4195	0.001119405
NIPA2	81614	0.001119405
TIMM44	10469	0.001119824
SANBR	84542	0.001119939
CDKL5	6792	0.001124108
MYO10	4651	0.001128046
GALK1	2584	0.001129646
NR0B2	8431	0.001131256
NUDC	10726	0.001131256
BMP3	651	0.001133511
PRKCZ	5590	0.001138399
MST1	4485	0.00114365
RNF214	257160	0.001148765
CFAP74	85452	0.001154773
KCNQ5	56479	0.001159288
KNOP1P4	100420843	0.001159288
FAM178B	51252	0.001159427
CORO2A	7464	0.001161075
TRAF3IP1	26146	0.001163489
TWF2	11344	0.001166369
C4orf51	646603	0.001166835
CNR1	1268	0.00117627
PCDHA@	56117	0.00117627
LYPD5	284348	0.001177042
LYSMD1	388695	0.001178645
SCNM1	79005	0.001178645
TNFAIP8L2-SCNM1	100534012	0.001178645
JAZF1	221895	0.001204345
MYO1E	4643	0.001205437
SNN	8303	0.001216903
ELN	2006	0.00121724
RBMXL2	27288	0.0012198
RAB3IP	117177	0.001241252
TNFRSF19	55504	0.001241542
MTMR7	9108	0.001243584
AP2A1	160	0.00124393
PSMG3-AS1	114796	0.001258129
GFRA3	2676	0.001261469
TEX37	200523	0.001266994
CRTAC1	55118	0.001268712
GOLGA7B	401647	0.001268712
PLPP3	8613	0.00127409
ANKRD30B	374860	0.001276949
TTLL10	254173	0.001282129
TTLL5	23093	0.001282129
RELT	84957	0.001282802
GNB5	10681	0.001285902
RNU6-170P	106479641	0.001286481
SH2B3	10019	0.001290424
SPATA33	124045	0.001290895
ERI2	112479	0.001296516
MIR596	693181	0.001297085
ARHGAP17	55114	0.001298876
GPR160	26996	0.001303507
ANK1	286	0.0013052
APOBEC3H	164668	0.001306411
ZC3H7B	23264	0.001315779
COL4A2	1284	0.001317058
COL4A2-AS1	100874203	0.001317058
APP	351	0.001317232
DHRS2	10202	0.001319589
IRX5	10265	0.001319821
FAM200B	285550	0.001321991
ZNF599	148103	0.001330318
CEP170	9859	0.001330873
NPTX2	4885	0.001333241
MYLK4	340156	0.001333482
SCPEP1	59342	0.001333812
SMIM2	79024	0.00133389
SMIM2-AS1	101929212	0.00133389
SMIM2-IT1	100874377	0.00133389
MGMT	4255	0.001334305
COL4A6	1288	0.001335947
CNR2	1269	0.001336744
TMEM45A	55076	0.001337098
KRT15	3866	0.001341181
ZNF454	285676	0.00135004
CPNE7	27132	0.001350833
DHRS13	147015	0.001350933
PAX7	5081	0.001352705
P4HA2	8974	0.001353311
PDLIM4	8572	0.001353311
WDR25	79446	0.001357288
TOX2	84969	0.00135894
GPC4	2239	0.001360086
ZDHHC2	51201	0.001364399
PPP2R2C	5522	0.001368126
SLC9A4	389015	0.00137162
GPR75	10936	0.001371633
GPR75-ASB3	100302652	0.001371633
SELENOP	6414	0.001374965
FOXP1	27086	0.00137609
HOXB-AS4	100874351	0.001378789
HOXB7	3217	0.001378789
MIR196A1	406972	0.001378789
RSPH1	89765	0.001385102
SLC37A1	54020	0.001385102
GRM4	2914	0.001386525
FOXO3	2309	0.00139707
SLC43A2	124935	0.001402676
RPL26P31	100271469	0.001415958
UNK	85451	0.001417505
ARHGAP10	79658	0.001422634
NIN	51199	0.001437439
STRA8	346673	0.001443313
CIC	23152	0.001444683
MKX	283078	0.001444803
ITGA2B	3674	0.001445931
NCBP3	55421	0.001449381
ITGAE	3682	0.001449381
PCDHA4	56144	0.001457931
PCDHA6	56142	0.001457931
PCDHA1	56147	0.001457931
PCDHA10	56139	0.001457931
PCDHA2	56146	0.001457931
PCDHA3	56145	0.001457931
PCDHA5	56143	0.001457931
PCDHA7	56141	0.001457931
PCDHA8	56140	0.001457931
PCDHA9	9752	0.001457931
SEMA6C	10500	0.001458042
PTPRC	5788	0.001459064
MCF2L	23263	0.001459708
ENO2	2026	0.001468047
LRRC23	10233	0.001468047
FGD2	221472	0.001470151
PEAK1	79834	0.001475707
CFAP99	402160	0.001475944
HOXC6	3223	0.00147628
CYREN	78996	0.001479623
TMEM140	55281	0.001479623
DDC	1644	0.001483898
DDC-AS1	100129427	0.001483898
PRDM14	63978	0.001491371
SLC22A4	6583	0.001493167
PATL2	197135	0.00149524
TRIM27	5987	0.001496124
ACSM3	6296	0.001497852
EPS8	2059	0.001498142
FAM117A	81558	0.001502669
IQCF1	132141	0.001521205
PGAM5	192111	0.001521954
COQ8A	56997	0.001522289
TLX1NB	100038246	0.001540239
LHX4-AS1	100527964	0.001540532
CCDC33	80125	0.001540914
AGO2	27161	0.001541909
HNRNPLL	92906	0.001543488
PRDM16	63976	0.00154491
ITGB1	3688	0.001551798
PWAR5	8123	0.001553844
RNF4	6047	0.001553844
SNHG14	104472715	0.001553844
SNORD64	347686	0.001553844
SNURF	8926	0.001553844
LINC01269	103695436	0.001555216
PRLHR	2834	0.001556402
DPYS	1807	0.001558835
SPAG6	9576	0.00156778
KAT14	57325	0.001567797
ABCA8	10351	0.001575324
ABCA9-AS1	104355297	0.001575324
IFT43	112752	0.001576425
TGFB3	7043	0.001576425
ZNF281	23528	0.001577375
KLHL21	9903	0.001579463
COLEC11	78989	0.001583629
LTBP4	8425	0.001589885
PLEKHA6	22874	0.001590766
LINC00607	646324	0.001601519
C1orf52	148423	0.001601917
TNXB	7148	0.001608958
ZNF311	282890	0.001614061
TRAK1	22906	0.001614464
CFAP52	146845	0.001615911
STX8	9482	0.001615911
FAM138B	654412	0.001620101
MARK2	2011	0.001626692
RBMS2	5939	0.001630479
RAD51B	5890	0.001638333
SMOC1	64093	0.00164223
CMIP	80790	0.001643358
ITPRIPL2	162073	0.001644374
USP7	7874	0.001644783
ZNF600	162966	0.001645192
CCND3	896	0.001646465
HLA-DMB	3109	0.001646782
SLC1A2	6506	0.0016621
ATP5F1A	498	0.001669638
HAUS1	115106	0.001669638
SEMA4A	64218	0.001673747
CDCP1	64866	0.001677671
NLRX1	79671	0.001680363
ATP1A1-AS1	84852	0.001687236
MEG3	55384	0.00168885
CPLANE2	79363	0.001689374
TIRAP	114609	0.001695142
ANKRD36BP2	645784	0.001697029
TRMT12	55039	0.001698151
DUSP2	1844	0.001702571
ZNF792	126375	0.001713543
RAB11FIP3	9727	0.001717175
C3orf14	57415	0.001717879
PTPRG-AS1	100506994	0.001717879
ADCYAP1	116	0.001719139
DIABLO	56616	0.001719546
VSTM1	284415	0.001720755
ECM1	1893	0.001723251
LRRC8B	23507	0.00172585
LINC00526	147525	0.001732031
LINC00667	339290	0.001732031
CCL20	6364	0.001733591
DIO3OS	64150	0.001737757
YWHAG	7532	0.001746366
EIF3A	8661	0.001749908
ASPSCR1	79058	0.001750344
HDAC4	9759	0.001751621
PRKXP1	441733	0.001753416
DKK1	22943	0.001755799
PRKG1-AS1	100506939	0.001755799
METTL16	79066	0.001759835
HPD	3242	0.001763983
RHOF	54509	0.001764926
PLTP	5360	0.001767168
NKX6-2	84504	0.001769989
NKX2-2	4821	0.001774349
TGFA	7039	0.001777871
EXPH5	23086	0.00178016
MYG1	60314	0.00178237
PFDN5	5204	0.00178237
MRTFA	57591	0.001788015
PALMD	54873	0.001795327
BTN3A1	11119	0.00179591
TTC39B	158219	0.001796058
HYKK	123688	0.001797381
CD28	940	0.001800229
ADGRB1	575	0.001800541
UXS1	80146	0.001807576
LMF1-AS1	101929387	0.001809327
COL17A1	1308	0.001810083
CACNG8	59283	0.001814514
MIR935	100126325	0.001814514
PLEKHG4B	153478	0.0018146
SCCPDH	51097	0.001815946
